patch_id,source_stem,true_type,split,y0,x0,patch_size,px_Fe2B,pct_Fe2B,px_FeTiB,pct_FeTiB,px_Alpha,pct_Alpha,px_TiB2,pct_TiB2,px_TiN,pct_TiN,tin_present,tin_pixel_count,tin_pixel_pct,total_pixels
4050,Class_I_C27F1x15000,I,train,640,128,256,0,0.0,10684,16.30249,53800,82.092285,908,1.385498,144,0.219727,True,144,0.219727,65536
4051,Class_I_C27F1x15000,I,train,640,256,256,0,0.0,16499,25.175476,47351,72.251892,1568,2.392578,118,0.180054,True,118,0.180054,65536
4052,Class_I_C27F1x15000,I,train,640,384,256,0,0.0,15123,23.075867,49584,75.65918,829,1.264954,0,0.0,False,0,0.0,65536
4053,Class_I_C27F1x15000,I,train,640,512,256,0,0.0,11191,17.076111,54345,82.923889,0,0.0,0,0.0,False,0,0.0,65536
4054,Class_I_C27F1x15000,I,train,640,640,256,0,0.0,10974,16.744995,52829,80.610657,1493,2.278137,240,0.366211,True,240,0.366211,65536
4055,Class_I_C27F1x15000,I,train,640,768,256,0,0.0,9246,14.108276,54557,83.247375,1493,2.278137,240,0.366211,True,240,0.366211,65536
4056,Class_I_C27F1x15000,I,train,640,896,256,0,0.0,16025,24.452209,48927,74.656677,565,0.862122,19,0.028992,True,19,0.028992,65536
4057,Class_I_C27F1x15000,I,train,640,1024,256,0,0.0,25484,38.885498,38526,58.786011,1415,2.159119,111,0.169373,True,111,0.169373,65536
4058,Class_I_C27F1x15000,I,train,703,0,256,0,0.0,18924,28.875732,46612,71.124268,0,0.0,0,0.0,False,0,0.0,65536
4059,Class_I_C27F1x15000,I,train,703,128,256,0,0.0,15949,24.336243,48564,74.102783,942,1.437378,81,0.123596,True,81,0.123596,65536
4060,Class_I_C27F1x15000,I,train,703,256,256,0,0.0,18540,28.289795,45278,69.088745,1637,2.497864,81,0.123596,True,81,0.123596,65536
4061,Class_I_C27F1x15000,I,train,703,384,256,0,0.0,15748,24.029541,49093,74.909973,695,1.060486,0,0.0,False,0,0.0,65536
4062,Class_I_C27F1x15000,I,train,703,512,256,0,0.0,15408,23.510742,50128,76.489258,0,0.0,0,0.0,False,0,0.0,65536
4063,Class_I_C27F1x15000,I,train,703,640,256,0,0.0,16360,24.963379,47202,72.024536,1676,2.557373,298,0.454712,True,298,0.454712,65536
4064,Class_I_C27F1x15000,I,train,703,768,256,0,0.0,11779,17.973328,51783,79.014587,1676,2.557373,298,0.454712,True,298,0.454712,65536
4065,Class_I_C27F1x15000,I,train,703,896,256,0,0.0,12592,19.213867,52408,79.968262,517,0.788879,19,0.028992,True,19,0.028992,65536
4066,Class_I_C27F1x15000,I,train,703,1024,256,0,0.0,20369,31.080627,43918,67.01355,1188,1.812744,61,0.093079,True,61,0.093079,65536
4067,Class_I_C27F1x20000,I,train,0,0,256,0,0.0,13073,19.947815,52463,80.052185,0,0.0,0,0.0,False,0,0.0,65536
4068,Class_I_C27F1x20000,I,train,0,128,256,0,0.0,19924,30.401611,45612,69.598389,0,0.0,0,0.0,False,0,0.0,65536
4069,Class_I_C27F1x20000,I,train,0,256,256,0,0.0,18777,28.651428,46759,71.348572,0,0.0,0,0.0,False,0,0.0,65536
4070,Class_I_C27F1x20000,I,train,0,384,256,0,0.0,15117,23.066711,50419,76.933289,0,0.0,0,0.0,False,0,0.0,65536
4071,Class_I_C27F1x20000,I,train,0,512,256,0,0.0,25094,38.290405,40442,61.709595,0,0.0,0,0.0,False,0,0.0,65536
4072,Class_I_C27F1x20000,I,train,0,640,256,0,0.0,26378,40.249634,39158,59.750366,0,0.0,0,0.0,False,0,0.0,65536
4073,Class_I_C27F1x20000,I,train,0,768,256,0,0.0,27106,41.360474,38430,58.639526,0,0.0,0,0.0,False,0,0.0,65536
4074,Class_I_C27F1x20000,I,train,0,896,256,0,0.0,20557,31.367493,44979,68.632507,0,0.0,0,0.0,False,0,0.0,65536
4075,Class_I_C27F1x20000,I,train,0,1024,256,0,0.0,11379,17.362976,54157,82.637024,0,0.0,0,0.0,False,0,0.0,65536
4076,Class_I_C27F1x20000,I,train,128,0,256,0,0.0,21597,32.954407,43939,67.045593,0,0.0,0,0.0,False,0,0.0,65536
4077,Class_I_C27F1x20000,I,train,128,128,256,0,0.0,17651,26.933289,47885,73.066711,0,0.0,0,0.0,False,0,0.0,65536
4078,Class_I_C27F1x20000,I,train,128,256,256,0,0.0,11799,18.003845,53737,81.996155,0,0.0,0,0.0,False,0,0.0,65536
4079,Class_I_C27F1x20000,I,train,128,384,256,0,0.0,21035,32.096863,44501,67.903137,0,0.0,0,0.0,False,0,0.0,65536
4080,Class_I_C27F1x20000,I,train,128,512,256,0,0.0,20672,31.542969,44864,68.457031,0,0.0,0,0.0,False,0,0.0,65536
4081,Class_I_C27F1x20000,I,train,128,640,256,0,0.0,11581,17.671204,53955,82.328796,0,0.0,0,0.0,False,0,0.0,65536
4082,Class_I_C27F1x20000,I,train,128,768,256,0,0.0,18945,28.907776,46591,71.092224,0,0.0,0,0.0,False,0,0.0,65536
4083,Class_I_C27F1x20000,I,train,128,896,256,0,0.0,14082,21.487427,51454,78.512573,0,0.0,0,0.0,False,0,0.0,65536
4084,Class_I_C27F1x20000,I,train,128,1024,256,0,0.0,9129,13.929749,56407,86.070251,0,0.0,0,0.0,False,0,0.0,65536
4085,Class_I_C27F1x20000,I,train,256,0,256,0,0.0,36053,55.012512,29483,44.987488,0,0.0,0,0.0,False,0,0.0,65536
4086,Class_I_C27F1x20000,I,train,256,128,256,0,0.0,24605,37.54425,40931,62.45575,0,0.0,0,0.0,False,0,0.0,65536
4087,Class_I_C27F1x20000,I,train,256,256,256,0,0.0,13830,21.102905,51706,78.897095,0,0.0,0,0.0,False,0,0.0,65536
4088,Class_I_C27F1x20000,I,train,256,384,256,0,0.0,27337,41.712952,38199,58.287048,0,0.0,0,0.0,False,0,0.0,65536
4089,Class_I_C27F1x20000,I,train,256,512,256,0,0.0,25010,38.162231,40526,61.837769,0,0.0,0,0.0,False,0,0.0,65536
4090,Class_I_C27F1x20000,I,train,256,640,256,0,0.0,13248,20.214844,52288,79.785156,0,0.0,0,0.0,False,0,0.0,65536
4091,Class_I_C27F1x20000,I,train,256,768,256,0,0.0,18281,27.894592,47255,72.105408,0,0.0,0,0.0,False,0,0.0,65536
4092,Class_I_C27F1x20000,I,train,256,896,256,0,0.0,16233,24.769592,49303,75.230408,0,0.0,0,0.0,False,0,0.0,65536
4093,Class_I_C27F1x20000,I,train,256,1024,256,0,0.0,14148,21.588135,51388,78.411865,0,0.0,0,0.0,False,0,0.0,65536
4094,Class_I_C27F1x20000,I,train,384,0,256,0,0.0,32333,49.336243,33203,50.663757,0,0.0,0,0.0,False,0,0.0,65536
4095,Class_I_C27F1x20000,I,train,384,128,256,0,0.0,24914,38.015747,40622,61.984253,0,0.0,0,0.0,False,0,0.0,65536
4096,Class_I_C27F1x20000,I,train,384,256,256,0,0.0,19548,29.827881,45988,70.172119,0,0.0,0,0.0,False,0,0.0,65536
4097,Class_I_C27F1x20000,I,train,384,384,256,0,0.0,24994,38.137817,40542,61.862183,0,0.0,0,0.0,False,0,0.0,65536
4098,Class_I_C27F1x20000,I,train,384,512,256,0,0.0,25608,39.074707,39928,60.925293,0,0.0,0,0.0,False,0,0.0,65536
4099,Class_I_C27F1x20000,I,train,384,640,256,0,0.0,18360,28.015137,47176,71.984863,0,0.0,0,0.0,False,0,0.0,65536
4100,Class_I_C27F1x20000,I,train,384,768,256,0,0.0,21324,32.537842,44212,67.462158,0,0.0,0,0.0,False,0,0.0,65536
4101,Class_I_C27F1x20000,I,train,384,896,256,0,0.0,20558,31.369019,44978,68.630981,0,0.0,0,0.0,False,0,0.0,65536
4102,Class_I_C27F1x20000,I,train,384,1024,256,0,0.0,12170,18.569946,53366,81.430054,0,0.0,0,0.0,False,0,0.0,65536
4103,Class_I_C27F1x20000,I,train,512,0,256,0,0.0,23776,36.279297,41760,63.720703,0,0.0,0,0.0,False,0,0.0,65536
4104,Class_I_C27F1x20000,I,train,512,128,256,0,0.0,28134,42.929077,37402,57.070923,0,0.0,0,0.0,False,0,0.0,65536
4105,Class_I_C27F1x20000,I,train,512,256,256,0,0.0,27416,41.833496,38120,58.166504,0,0.0,0,0.0,False,0,0.0,65536
4106,Class_I_C27F1x20000,I,train,512,384,256,0,0.0,23967,36.57074,41569,63.42926,0,0.0,0,0.0,False,0,0.0,65536
4107,Class_I_C27F1x20000,I,train,512,512,256,0,0.0,30569,46.644592,34967,53.355408,0,0.0,0,0.0,False,0,0.0,65536
4108,Class_I_C27F1x20000,I,train,512,640,256,0,0.0,25805,39.375305,39731,60.624695,0,0.0,0,0.0,False,0,0.0,65536
4109,Class_I_C27F1x20000,I,train,512,768,256,0,0.0,19645,29.975891,45891,70.024109,0,0.0,0,0.0,False,0,0.0,65536
4110,Class_I_C27F1x20000,I,train,512,896,256,0,0.0,23192,35.388184,42344,64.611816,0,0.0,0,0.0,False,0,0.0,65536
4111,Class_I_C27F1x20000,I,train,512,1024,256,0,0.0,13464,20.544434,52072,79.455566,0,0.0,0,0.0,False,0,0.0,65536
4112,Class_I_C27F1x20000,I,train,640,0,256,0,0.0,23889,36.451721,41647,63.548279,0,0.0,0,0.0,False,0,0.0,65536
4113,Class_I_C27F1x20000,I,train,640,128,256,0,0.0,27619,42.14325,37917,57.85675,0,0.0,0,0.0,False,0,0.0,65536
4114,Class_I_C27F1x20000,I,train,640,256,256,0,0.0,21295,32.493591,44241,67.506409,0,0.0,0,0.0,False,0,0.0,65536
4115,Class_I_C27F1x20000,I,train,640,384,256,0,0.0,24569,37.489319,40967,62.510681,0,0.0,0,0.0,False,0,0.0,65536
4116,Class_I_C27F1x20000,I,train,640,512,256,0,0.0,30742,46.908569,34794,53.091431,0,0.0,0,0.0,False,0,0.0,65536
4117,Class_I_C27F1x20000,I,train,640,640,256,0,0.0,24821,37.87384,40715,62.12616,0,0.0,0,0.0,False,0,0.0,65536
4118,Class_I_C27F1x20000,I,train,640,768,256,0,0.0,21677,33.076477,43859,66.923523,0,0.0,0,0.0,False,0,0.0,65536
4119,Class_I_C27F1x20000,I,train,640,896,256,0,0.0,21826,33.303833,43710,66.696167,0,0.0,0,0.0,False,0,0.0,65536
4120,Class_I_C27F1x20000,I,train,640,1024,256,0,0.0,15077,23.005676,50459,76.994324,0,0.0,0,0.0,False,0,0.0,65536
4121,Class_I_C27F1x20000,I,train,703,0,256,0,0.0,21966,33.517456,43570,66.482544,0,0.0,0,0.0,False,0,0.0,65536
4122,Class_I_C27F1x20000,I,train,703,128,256,0,0.0,25798,39.364624,39738,60.635376,0,0.0,0,0.0,False,0,0.0,65536
4123,Class_I_C27F1x20000,I,train,703,256,256,0,0.0,20235,30.87616,45301,69.12384,0,0.0,0,0.0,False,0,0.0,65536
4124,Class_I_C27F1x20000,I,train,703,384,256,0,0.0,28025,42.762756,37511,57.237244,0,0.0,0,0.0,False,0,0.0,65536
4125,Class_I_C27F1x20000,I,train,703,512,256,0,0.0,30507,46.549988,35029,53.450012,0,0.0,0,0.0,False,0,0.0,65536
4126,Class_I_C27F1x20000,I,train,703,640,256,0,0.0,21583,32.933044,43953,67.066956,0,0.0,0,0.0,False,0,0.0,65536
4127,Class_I_C27F1x20000,I,train,703,768,256,0,0.0,18763,28.630066,46773,71.369934,0,0.0,0,0.0,False,0,0.0,65536
4128,Class_I_C27F1x20000,I,train,703,896,256,0,0.0,16982,25.912476,48554,74.087524,0,0.0,0,0.0,False,0,0.0,65536
4129,Class_I_C27F1x20000,I,train,703,1024,256,0,0.0,14354,21.902466,51182,78.097534,0,0.0,0,0.0,False,0,0.0,65536
4130,Class_I_C28F1x15000,I,train,0,0,256,0,0.0,19741,30.122375,45162,68.911743,633,0.965881,0,0.0,False,0,0.0,65536
4131,Class_I_C28F1x15000,I,train,0,128,256,0,0.0,10324,15.753174,55212,84.246826,0,0.0,0,0.0,False,0,0.0,65536
4132,Class_I_C28F1x15000,I,train,0,256,256,0,0.0,20543,31.34613,44760,68.29834,233,0.35553,0,0.0,False,0,0.0,65536
4133,Class_I_C28F1x15000,I,train,0,384,256,0,0.0,28262,43.12439,37041,56.520081,233,0.35553,0,0.0,False,0,0.0,65536
4134,Class_I_C28F1x15000,I,train,0,512,256,0,0.0,29617,45.191956,35919,54.808044,0,0.0,0,0.0,False,0,0.0,65536
4135,Class_I_C28F1x15000,I,train,0,640,256,0,0.0,20911,31.907654,44625,68.092346,0,0.0,0,0.0,False,0,0.0,65536
4136,Class_I_C28F1x15000,I,train,0,768,256,0,0.0,10403,15.873718,54885,83.747864,248,0.378418,0,0.0,False,0,0.0,65536
4137,Class_I_C28F1x15000,I,train,0,896,256,0,0.0,13728,20.947266,51076,77.935791,732,1.116943,0,0.0,False,0,0.0,65536
4138,Class_I_C28F1x15000,I,train,0,1024,256,0,0.0,15114,23.062134,49446,75.448608,976,1.489258,0,0.0,False,0,0.0,65536
4139,Class_I_C28F1x15000,I,train,128,0,256,0,0.0,12879,19.651794,52441,80.018616,216,0.32959,0,0.0,False,0,0.0,65536
4140,Class_I_C28F1x15000,I,train,128,128,256,0,0.0,20169,30.775452,45367,69.224548,0,0.0,0,0.0,False,0,0.0,65536
4141,Class_I_C28F1x15000,I,train,128,256,256,0,0.0,21789,33.247375,43307,66.081238,440,0.671387,0,0.0,False,0,0.0,65536
4142,Class_I_C28F1x15000,I,train,128,384,256,0,0.0,13189,20.124817,51819,79.069519,528,0.805664,0,0.0,False,0,0.0,65536
4143,Class_I_C28F1x15000,I,train,128,512,256,0,0.0,12898,19.680786,52307,79.814148,331,0.505066,0,0.0,False,0,0.0,65536
4144,Class_I_C28F1x15000,I,train,128,640,256,0,0.0,11896,18.151855,53397,81.477356,243,0.370789,0,0.0,False,0,0.0,65536
4145,Class_I_C28F1x15000,I,train,128,768,256,0,0.0,8377,12.782288,56911,86.839294,248,0.378418,0,0.0,False,0,0.0,65536
4146,Class_I_C28F1x15000,I,train,128,896,256,0,0.0,16361,24.964905,48784,74.438477,391,0.596619,0,0.0,False,0,0.0,65536
4147,Class_I_C28F1x15000,I,train,128,1024,256,0,0.0,29884,45.599365,35509,54.182434,143,0.218201,0,0.0,False,0,0.0,65536
4148,Class_I_C28F1x15000,I,train,256,0,256,0,0.0,18487,28.208923,47049,71.791077,0,0.0,0,0.0,False,0,0.0,65536
4149,Class_I_C28F1x15000,I,train,256,128,256,0,0.0,29868,45.574951,35668,54.425049,0,0.0,0,0.0,False,0,0.0,65536
4150,Class_I_C28F1x15000,I,train,256,256,256,0,0.0,29079,44.371033,36250,55.31311,207,0.315857,0,0.0,False,0,0.0,65536
4151,Class_I_C28F1x15000,I,train,256,384,256,0,0.0,9913,15.126038,55328,84.423828,295,0.450134,0,0.0,False,0,0.0,65536
4152,Class_I_C28F1x15000,I,train,256,512,256,0,0.0,7390,11.276245,57815,88.218689,331,0.505066,0,0.0,False,0,0.0,65536
4153,Class_I_C28F1x15000,I,train,256,640,256,0,0.0,9853,15.034485,55440,84.594727,243,0.370789,0,0.0,False,0,0.0,65536
4154,Class_I_C28F1x15000,I,train,256,768,256,0,0.0,8484,12.945557,57052,87.054443,0,0.0,0,0.0,False,0,0.0,65536
4155,Class_I_C28F1x15000,I,train,256,896,256,0,0.0,16105,24.57428,49431,75.42572,0,0.0,0,0.0,False,0,0.0,65536
4156,Class_I_C28F1x15000,I,train,256,1024,256,0,0.0,33356,50.897217,32180,49.102783,0,0.0,0,0.0,False,0,0.0,65536
4157,Class_I_C28F1x15000,I,train,384,0,256,0,0.0,20394,31.118774,44904,68.518066,238,0.363159,0,0.0,False,0,0.0,65536
4158,Class_I_C28F1x15000,I,train,384,128,256,0,0.0,28683,43.766785,36615,55.870056,238,0.363159,0,0.0,False,0,0.0,65536
4159,Class_I_C28F1x15000,I,train,384,256,256,0,0.0,21346,32.571411,44190,67.428589,0,0.0,0,0.0,False,0,0.0,65536
4160,Class_I_C28F1x15000,I,train,384,384,256,0,0.0,10665,16.273499,54871,83.726501,0,0.0,0,0.0,False,0,0.0,65536
4161,Class_I_C28F1x15000,I,train,384,512,256,0,0.0,15104,23.046875,50432,76.953125,0,0.0,0,0.0,False,0,0.0,65536
4162,Class_I_C28F1x15000,I,train,384,640,256,0,0.0,21625,32.997131,43911,67.002869,0,0.0,0,0.0,False,0,0.0,65536
4163,Class_I_C28F1x15000,I,train,384,768,256,0,0.0,20638,31.491089,44898,68.508911,0,0.0,0,0.0,False,0,0.0,65536
4164,Class_I_C28F1x15000,I,train,384,896,256,0,0.0,20190,30.807495,45346,69.192505,0,0.0,0,0.0,False,0,0.0,65536
4165,Class_I_C28F1x15000,I,train,384,1024,256,0,0.0,19739,30.119324,45797,69.880676,0,0.0,0,0.0,False,0,0.0,65536
4166,Class_I_C28F1x15000,I,train,512,0,256,0,0.0,16135,24.620056,48831,74.510193,570,0.869751,0,0.0,False,0,0.0,65536
4167,Class_I_C28F1x15000,I,train,512,128,256,0,0.0,15736,24.01123,49473,75.489807,327,0.498962,0,0.0,False,0,0.0,65536
4168,Class_I_C28F1x15000,I,train,512,256,256,0,0.0,12452,19.000244,53084,80.999756,0,0.0,0,0.0,False,0,0.0,65536
4169,Class_I_C28F1x15000,I,train,512,384,256,0,0.0,10731,16.374207,54805,83.625793,0,0.0,0,0.0,False,0,0.0,65536
4170,Class_I_C28F1x15000,I,train,512,512,256,0,0.0,20770,31.692505,44766,68.307495,0,0.0,0,0.0,False,0,0.0,65536
4171,Class_I_C28F1x15000,I,train,512,640,256,0,0.0,28415,43.357849,37121,56.642151,0,0.0,0,0.0,False,0,0.0,65536
4172,Class_I_C28F1x15000,I,train,512,768,256,0,0.0,24714,37.710571,40822,62.289429,0,0.0,0,0.0,False,0,0.0,65536
4173,Class_I_C28F1x15000,I,train,512,896,256,0,0.0,18515,28.251648,47021,71.748352,0,0.0,0,0.0,False,0,0.0,65536
4174,Class_I_C28F1x15000,I,train,512,1024,256,0,0.0,8467,12.919617,57069,87.080383,0,0.0,0,0.0,False,0,0.0,65536
4175,Class_I_C28F1x15000,I,train,640,0,256,0,0.0,12815,19.554138,52389,79.93927,332,0.506592,0,0.0,False,0,0.0,65536
4176,Class_I_C28F1x15000,I,train,640,128,256,0,0.0,12312,18.786621,53135,81.077576,89,0.135803,0,0.0,False,0,0.0,65536
4177,Class_I_C28F1x15000,I,train,640,256,256,0,0.0,16693,25.471497,48843,74.528503,0,0.0,0,0.0,False,0,0.0,65536
4178,Class_I_C28F1x15000,I,train,640,384,256,0,0.0,14646,22.348022,50890,77.651978,0,0.0,0,0.0,False,0,0.0,65536
4179,Class_I_C28F1x15000,I,train,640,512,256,0,0.0,24441,37.294006,41095,62.705994,0,0.0,0,0.0,False,0,0.0,65536
4180,Class_I_C28F1x15000,I,train,640,640,256,0,0.0,26588,40.570068,38948,59.429932,0,0.0,0,0.0,False,0,0.0,65536
4181,Class_I_C28F1x15000,I,train,640,768,256,0,0.0,18945,28.907776,46591,71.092224,0,0.0,0,0.0,False,0,0.0,65536
4182,Class_I_C28F1x15000,I,train,640,896,256,0,0.0,15564,23.748779,49972,76.251221,0,0.0,0,0.0,False,0,0.0,65536
4183,Class_I_C28F1x15000,I,train,640,1024,256,0,0.0,13310,20.309448,52226,79.690552,0,0.0,0,0.0,False,0,0.0,65536
4184,Class_I_C28F1x15000,I,train,703,0,256,0,0.0,9497,14.491272,56039,85.508728,0,0.0,0,0.0,False,0,0.0,65536
4185,Class_I_C28F1x15000,I,train,703,128,256,0,0.0,11652,17.779541,53884,82.220459,0,0.0,0,0.0,False,0,0.0,65536
4186,Class_I_C28F1x15000,I,train,703,256,256,0,0.0,16759,25.572205,48777,74.427795,0,0.0,0,0.0,False,0,0.0,65536
4187,Class_I_C28F1x15000,I,train,703,384,256,0,0.0,12535,19.126892,53001,80.873108,0,0.0,0,0.0,False,0,0.0,65536
4188,Class_I_C28F1x15000,I,train,703,512,256,0,0.0,21656,33.044434,43880,66.955566,0,0.0,0,0.0,False,0,0.0,65536
4189,Class_I_C28F1x15000,I,train,703,640,256,0,0.0,25559,38.999939,39977,61.000061,0,0.0,0,0.0,False,0,0.0,65536
4190,Class_I_C28F1x15000,I,train,703,768,256,0,0.0,21931,33.46405,43605,66.53595,0,0.0,0,0.0,False,0,0.0,65536
4191,Class_I_C28F1x15000,I,train,703,896,256,0,0.0,19792,30.200195,45744,69.799805,0,0.0,0,0.0,False,0,0.0,65536
4192,Class_I_C28F1x15000,I,train,703,1024,256,0,0.0,13520,20.629883,52016,79.370117,0,0.0,0,0.0,False,0,0.0,65536
4193,Class_I_C28F1x20000,I,val,0,0,256,0,0.0,8445,12.886047,56633,86.4151,458,0.698853,0,0.0,False,0,0.0,65536
4194,Class_I_C28F1x20000,I,val,0,128,256,0,0.0,12069,18.415833,53009,80.885315,458,0.698853,0,0.0,False,0,0.0,65536
4195,Class_I_C28F1x20000,I,val,0,256,256,0,0.0,10274,15.67688,55262,84.32312,0,0.0,0,0.0,False,0,0.0,65536
4196,Class_I_C28F1x20000,I,val,0,384,256,0,0.0,7099,10.832214,58001,88.502502,436,0.665283,0,0.0,False,0,0.0,65536
4197,Class_I_C28F1x20000,I,val,0,512,256,0,0.0,9836,15.008545,55150,84.152222,550,0.839233,0,0.0,False,0,0.0,65536
4198,Class_I_C28F1x20000,I,val,0,640,256,0,0.0,22352,34.106445,42595,64.994812,589,0.898743,0,0.0,False,0,0.0,65536
4199,Class_I_C28F1x20000,I,val,0,768,256,0,0.0,30468,46.490479,34593,52.784729,475,0.724792,0,0.0,False,0,0.0,65536
4200,Class_I_C28F1x20000,I,val,0,896,256,0,0.0,20378,31.09436,42994,65.603638,2037,3.108215,127,0.193787,True,127,0.193787,65536
4201,Class_I_C28F1x20000,I,val,0,1024,256,0,0.0,38275,58.403015,24722,37.722778,2412,3.68042,127,0.193787,True,127,0.193787,65536
4202,Class_I_C28F1x20000,I,val,128,0,256,0,0.0,24099,36.772156,40847,62.327576,590,0.900269,0,0.0,False,0,0.0,65536
4203,Class_I_C28F1x20000,I,val,128,128,256,0,0.0,19030,29.037476,45916,70.062256,590,0.900269,0,0.0,False,0,0.0,65536
4204,Class_I_C28F1x20000,I,val,128,256,256,0,0.0,7288,11.120605,58046,88.571167,202,0.308228,0,0.0,False,0,0.0,65536
4205,Class_I_C28F1x20000,I,val,128,384,256,0,0.0,6891,10.514832,58007,88.511658,638,0.973511,0,0.0,False,0,0.0,65536
4206,Class_I_C28F1x20000,I,val,128,512,256,0,0.0,14236,21.722412,50271,76.707458,1029,1.570129,0,0.0,False,0,0.0,65536
4207,Class_I_C28F1x20000,I,val,128,640,256,0,0.0,26863,40.989685,37303,56.919861,1370,2.090454,0,0.0,False,0,0.0,65536
4208,Class_I_C28F1x20000,I,val,128,768,256,0,0.0,21532,32.855225,43212,65.936279,792,1.208496,0,0.0,False,0,0.0,65536
4209,Class_I_C28F1x20000,I,val,128,896,256,0,0.0,17465,26.649475,47377,72.291565,567,0.865173,127,0.193787,True,127,0.193787,65536
4210,Class_I_C28F1x20000,I,val,128,1024,256,0,0.0,44805,68.367004,20050,30.593872,554,0.845337,127,0.193787,True,127,0.193787,65536
4211,Class_I_C28F1x20000,I,val,256,0,256,0,0.0,28223,43.06488,35963,54.875183,1350,2.059937,0,0.0,False,0,0.0,65536
4212,Class_I_C28F1x20000,I,val,256,128,256,0,0.0,28213,43.049622,36861,56.245422,462,0.704956,0,0.0,False,0,0.0,65536
4213,Class_I_C28F1x20000,I,val,256,256,256,0,0.0,18749,28.608704,46585,71.083069,202,0.308228,0,0.0,False,0,0.0,65536
4214,Class_I_C28F1x20000,I,val,256,384,256,0,0.0,10430,15.914917,54904,83.776855,202,0.308228,0,0.0,False,0,0.0,65536
4215,Class_I_C28F1x20000,I,val,256,512,256,0,0.0,10107,15.422058,54950,83.847046,479,0.730896,0,0.0,False,0,0.0,65536
4216,Class_I_C28F1x20000,I,val,256,640,256,0,0.0,18978,28.95813,45302,69.125366,1256,1.916504,0,0.0,False,0,0.0,65536
4217,Class_I_C28F1x20000,I,val,256,768,256,0,0.0,16470,25.131226,48274,73.660278,792,1.208496,0,0.0,False,0,0.0,65536
4218,Class_I_C28F1x20000,I,val,256,896,256,0,0.0,20656,31.518555,44865,68.458557,15,0.022888,0,0.0,False,0,0.0,65536
4219,Class_I_C28F1x20000,I,val,256,1024,256,0,0.0,45812,69.903564,19724,30.096436,0,0.0,0,0.0,False,0,0.0,65536
4220,Class_I_C28F1x20000,I,val,384,0,256,0,0.0,26814,40.914917,35916,54.803467,2806,4.281616,0,0.0,False,0,0.0,65536
4221,Class_I_C28F1x20000,I,val,384,128,256,0,0.0,32634,49.795532,32319,49.31488,583,0.889587,0,0.0,False,0,0.0,65536
4222,Class_I_C28F1x20000,I,val,384,256,256,0,0.0,25740,39.276123,39796,60.723877,0,0.0,0,0.0,False,0,0.0,65536
4223,Class_I_C28F1x20000,I,val,384,384,256,0,0.0,12778,19.497681,52758,80.502319,0,0.0,0,0.0,False,0,0.0,65536
4224,Class_I_C28F1x20000,I,val,384,512,256,0,0.0,7551,11.521912,57985,88.478088,0,0.0,0,0.0,False,0,0.0,65536
4225,Class_I_C28F1x20000,I,val,384,640,256,0,0.0,12129,18.507385,53407,81.492615,0,0.0,0,0.0,False,0,0.0,65536
4226,Class_I_C28F1x20000,I,val,384,768,256,0,0.0,15156,23.126221,50380,76.873779,0,0.0,0,0.0,False,0,0.0,65536
4227,Class_I_C28F1x20000,I,val,384,896,256,0,0.0,20783,31.712341,44753,68.287659,0,0.0,0,0.0,False,0,0.0,65536
4228,Class_I_C28F1x20000,I,val,384,1024,256,0,0.0,35282,53.83606,30254,46.16394,0,0.0,0,0.0,False,0,0.0,65536
4229,Class_I_C28F1x20000,I,val,512,0,256,0,0.0,30201,46.083069,33073,50.465393,2262,3.451538,0,0.0,False,0,0.0,65536
4230,Class_I_C28F1x20000,I,val,512,128,256,0,0.0,29606,45.175171,35677,54.438782,253,0.386047,0,0.0,False,0,0.0,65536
4231,Class_I_C28F1x20000,I,val,512,256,256,0,0.0,16646,25.39978,48890,74.60022,0,0.0,0,0.0,False,0,0.0,65536
4232,Class_I_C28F1x20000,I,val,512,384,256,0,0.0,12287,18.748474,53249,81.251526,0,0.0,0,0.0,False,0,0.0,65536
4233,Class_I_C28F1x20000,I,val,512,512,256,0,0.0,15861,24.201965,49675,75.798035,0,0.0,0,0.0,False,0,0.0,65536
4234,Class_I_C28F1x20000,I,val,512,640,256,0,0.0,11540,17.608643,53996,82.391357,0,0.0,0,0.0,False,0,0.0,65536
4235,Class_I_C28F1x20000,I,val,512,768,256,0,0.0,14534,22.177124,51002,77.822876,0,0.0,0,0.0,False,0,0.0,65536
4236,Class_I_C28F1x20000,I,val,512,896,256,0,0.0,19749,30.134583,45787,69.865417,0,0.0,0,0.0,False,0,0.0,65536
4237,Class_I_C28F1x20000,I,val,512,1024,256,0,0.0,24238,36.984253,41298,63.015747,0,0.0,0,0.0,False,0,0.0,65536
4238,Class_I_C28F1x20000,I,val,640,0,256,0,0.0,13195,20.133972,51667,78.837585,674,1.028442,0,0.0,False,0,0.0,65536
4239,Class_I_C28F1x20000,I,val,640,128,256,0,0.0,15229,23.23761,50307,76.76239,0,0.0,0,0.0,False,0,0.0,65536
4240,Class_I_C28F1x20000,I,val,640,256,256,0,0.0,26353,40.211487,39183,59.788513,0,0.0,0,0.0,False,0,0.0,65536
4241,Class_I_C28F1x20000,I,val,640,384,256,0,0.0,32418,49.465942,30819,47.026062,2299,3.507996,0,0.0,False,0,0.0,65536
4242,Class_I_C28F1x20000,I,val,640,512,256,0,0.0,25585,39.039612,37652,57.452393,2299,3.507996,0,0.0,False,0,0.0,65536
